,pw,x1
1617,30,cT1_Sedan_Audi_not_cT2_Audi
1618,30,cT1_Sedan_Audi__cT2_Audi
1619,30,not_cT1_Sedan_Audi__cT2_Audi
1620,31,cT1_Wagon_not_cT2_SUV_BMW
1621,31,cT1_Wagon__cT2_SUV_BMW
1622,31,not_cT1_Wagon__cT2_SUV_BMW
1623,31,cT1_Wagon_not_cT2_BMW
1624,31,cT1_Wagon__cT2_BMW
1625,31,not_cT1_Wagon__cT2_BMW
1626,31,cT1_Wagon_not_cT2_Audi
1627,31,cT1_Wagon__cT2_Audi
1628,31,not_cT1_Wagon__cT2_Audi
1629,31,cT1_SUV_not_cT2_SUV_BMW
1630,31,cT1_SUV__cT2_SUV_BMW
1631,31,not_cT1_SUV__cT2_SUV_BMW
1632,31,cT1_SUV_not_cT2_BMW
1633,31,cT1_SUV__cT2_BMW
1634,31,not_cT1_SUV__cT2_BMW
1635,31,cT1_SUV_not_cT2_Sedan_Audi
1636,31,cT1_SUV__cT2_Sedan_Audi
1637,31,not_cT1_SUV__cT2_Sedan_Audi
1638,31,cT1_SUV_not_cT2_SUV_Audi
1639,31,cT1_SUV__cT2_SUV_Audi
1640,31,not_cT1_SUV__cT2_SUV_Audi
1641,31,cT1_SUV_not_cT2_Audi
1642,31,cT1_SUV__cT2_Audi
1643,31,not_cT1_SUV__cT2_Audi
1644,31,cT1_Sedan_not_cT2_SUV_BMW
1645,31,cT1_Sedan__cT2_SUV_BMW
1646,31,not_cT1_Sedan__cT2_SUV_BMW
1647,31,cT1_Sedan_not_cT2_BMW
1648,31,cT1_Sedan__cT2_BMW
1649,31,not_cT1_Sedan__cT2_BMW
1650,31,cT1_Sedan_not_cT2_Sedan_Audi
1651,31,cT1_Sedan__cT2_Sedan_Audi
1652,31,not_cT1_Sedan__cT2_Sedan_Audi
1653,31,cT1_Sedan_not_cT2_SUV_Audi
1654,31,cT1_Sedan__cT2_SUV_Audi
1655,31,not_cT1_Sedan__cT2_SUV_Audi
1656,31,cT1_Sedan_not_cT2_Audi
1657,31,cT1_Sedan__cT2_Audi
1658,31,not_cT1_Sedan__cT2_Audi
1659,31,cT1_Sedan_Audi_not_cT2_SUV_BMW
1660,31,cT1_Sedan_Audi__cT2_SUV_BMW
1661,31,not_cT1_Sedan_Audi__cT2_SUV_BMW
1662,31,cT1_Sedan_Audi_not_cT2_BMW
1663,31,cT1_Sedan_Audi__cT2_BMW
1664,31,not_cT1_Sedan_Audi__cT2_BMW
1665,31,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1666,31,cT1_Sedan_Audi__cT2_Sedan_Audi
1667,31,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1668,31,cT1_Sedan_Audi_not_cT2_SUV_Audi
1669,31,cT1_Sedan_Audi__cT2_SUV_Audi
1670,31,not_cT1_Sedan_Audi__cT2_SUV_Audi
1671,31,cT1_Sedan_Audi_not_cT2_Audi
1672,31,cT1_Sedan_Audi__cT2_Audi
1673,31,not_cT1_Sedan_Audi__cT2_Audi
1674,32,cT1_Wagon_not_cT2_SUV_BMW
1675,32,cT1_Wagon__cT2_SUV_BMW
1676,32,not_cT1_Wagon__cT2_SUV_BMW
1677,32,cT1_Wagon_not_cT2_BMW
1678,32,cT1_Wagon__cT2_BMW
1679,32,not_cT1_Wagon__cT2_BMW
1680,32,cT1_Wagon_not_cT2_Audi
1681,32,cT1_Wagon__cT2_Audi
1682,32,not_cT1_Wagon__cT2_Audi
1683,32,cT1_SUV_not_cT2_SUV_BMW
1684,32,cT1_SUV__cT2_SUV_BMW
1685,32,not_cT1_SUV__cT2_SUV_BMW
1686,32,cT1_SUV_not_cT2_BMW
1687,32,cT1_SUV__cT2_BMW
1688,32,not_cT1_SUV__cT2_BMW
1689,32,cT1_SUV_not_cT2_Sedan_Audi
1690,32,cT1_SUV__cT2_Sedan_Audi
1691,32,not_cT1_SUV__cT2_Sedan_Audi
1692,32,cT1_SUV_not_cT2_SUV_Audi
1693,32,cT1_SUV__cT2_SUV_Audi
1694,32,not_cT1_SUV__cT2_SUV_Audi
1695,32,cT1_SUV_not_cT2_Audi
1696,32,cT1_SUV__cT2_Audi
1697,32,not_cT1_SUV__cT2_Audi
1698,32,cT1_Sedan_not_cT2_SUV_BMW
1699,32,cT1_Sedan__cT2_SUV_BMW
1700,32,not_cT1_Sedan__cT2_SUV_BMW
1701,32,cT1_Sedan_not_cT2_BMW
1702,32,cT1_Sedan__cT2_BMW
1703,32,not_cT1_Sedan__cT2_BMW
1704,32,cT1_Sedan_not_cT2_Sedan_Audi
1705,32,cT1_Sedan__cT2_Sedan_Audi
1706,32,not_cT1_Sedan__cT2_Sedan_Audi
1707,32,cT1_Sedan_not_cT2_SUV_Audi
1708,32,cT1_Sedan__cT2_SUV_Audi
1709,32,not_cT1_Sedan__cT2_SUV_Audi
1710,32,cT1_Sedan_not_cT2_Audi
1711,32,cT1_Sedan__cT2_Audi
1712,32,not_cT1_Sedan__cT2_Audi
1713,32,cT1_Sedan_Audi_not_cT2_SUV_BMW
1714,32,cT1_Sedan_Audi__cT2_SUV_BMW
1715,32,not_cT1_Sedan_Audi__cT2_SUV_BMW
1716,32,cT1_Sedan_Audi_not_cT2_BMW
1717,32,cT1_Sedan_Audi__cT2_BMW
1718,32,not_cT1_Sedan_Audi__cT2_BMW
1719,32,cT1_Sedan_Audi_not_cT2_Sedan_Audi
1720,32,cT1_Sedan_Audi__cT2_Sedan_Audi
1721,32,not_cT1_Sedan_Audi__cT2_Sedan_Audi
1722,32,cT1_Sedan_Audi_not_cT2_SUV_Audi
1723,32,cT1_Sedan_Audi__cT2_SUV_Audi
1724,32,not_cT1_Sedan_Audi__cT2_SUV_Audi
1725,32,cT1_Sedan_Audi_not_cT2_Audi
1726,32,cT1_Sedan_Audi__cT2_Audi
1727,32,not_cT1_Sedan_Audi__cT2_Audi
